D - Fortune,Trap
Zera the Mant (Normal),Monster
Lightray Madoor,Monster
D.D. Warrior,Monster
Gale Dogra,Monster
Dark Blade the Dragon Knight,Monster
Grave Lure,Trap
Keeper of the Shrine,Monster
Outstanding Dog Marron,Monster
Bad Reaction to Simochi,Trap
Upstart Goblin,Spell
Alien Mars,Monster
Kozmo Sliprider,Monster
Number 39: Utopia Roots,Monster
Taunt,Trap
Asymmetaphys,Spell
Secret Six Samurai - Hatsume,Monster
X-Saber Wayne,Monster
Spiritual Fire Art - Kurenai,Trap
Fiend Comedian,Trap
D.D. Crazy Beast,Monster
Gozuki,Monster
Butterfly Dagger - Elma,Spell
B.E.F. Zelos,Spell
Dark World Dealings,Spell
Reaper of the Cards,Monster
Flamvell Guard,Monster
Goblin Zombie,Monster
Ruthless Denial,Spell
Talisman of Spell Sealing,Trap
Enlightenment,Trap
Dragonoid Generator,Spell
Revival Gift,Trap
Detonate,Spell
Master of Oz,Monster
Super Defense Robot Elephan,Monster
Wingtortoise,Monster
Metalfoes Fusion,Spell
Koitsu,Monster
Buster Dragon,Monster
Fragment Fusion,Trap
Tatakawa Knight,Monster
Meteor Dragon,Monster
Ebon High Magician,Monster
Test Ape,Monster
Elemental HERO Aqua Neos,Monster
Vylon Ohm,Monster
^Aggiba, the Malevolent Sh'nn S'yo^,Monster
Ballista of Rampart Smashing,Spell
Naturia Beans,Monster
Double Resonator,Monster
XX-Saber Hyunlei,Monster
Naturia Fruitfly,Monster
Numbers Overlay Boost,Trap
Union Attack,Spell
Ma'at,Monster
Chaos Goddess,Monster
Gravekeeper's Shaman,Monster
Chronomaly Sol Monolith,Monster
Bujin Mikazuchi,Monster
Predaponics,Spell
Rush Warrior,Monster
Trident Warrior,Monster
Rai-Mei,Monster
Evo-Karma,Spell
Raidraptor - Arsenal Falcon,Monster
Dododo Driver,Monster
Silent Swordsman LV5,Monster
Exodia Necross,Monster
Rare Value,Spell
Submersible Carrier Aero Shark,Monster
Evil HERO Infernal Prodigy,Monster
Dark Artist,Monster
Dark Titan of Terror,Monster
Pandaborg,Monster
Lullaby of Obedience,Spell
Gravekeeper's Watcher,Monster
Deskbot 007,Monster
Deskbot 001,Monster
Scrap Twin Dragon,Monster
World Legacy Echo,Trap
Magicians' Defense,Trap
Curse of Dragonfire,Monster
Traptrix Mantis,Monster
Drooling Lizard,Monster
Dark Burning Attack,Spell
Elemental HERO Gaia,Monster
Celestial Sword - Eatos,Spell
Amazoness Spy,Monster
Final Attack Orders,Trap
Hamburger Recipe,Spell
Sword of Dark Destruction,Spell
Mirror Force,Trap
Shaddoll Beast,Monster
^Alich, Malebranche of the Burning Abyss^,Monster
Cursed Seal of the Forbidden Spell,Trap
Flower Wolf,Monster
General Gantala of the Ice Barrier,Monster
Wasteland,Spell
Azure-Eyes Silver Dragon,Monster
Sanga of the Thunder,Monster
^Dante, Pilgrim of the Burning Abyss^,Monster
Stellarknight Delteros,Monster
M-X-Saber Invoker,Monster
Relinquished Spider,Monster
Curse of Aging,Trap
Hieratic Dragon of Tefnuit,Monster
Nekroz Cycle,Spell
Straight Flush,Trap
Abyss Stungray,Trap
Burst Rebirth,Trap
Infernal Dragon,Monster
Enlightenment Paladin,Monster
Comrade Swordsman of Landstar,Monster
Night Beam,Spell
Dragon Shrine,Spell
Gray Wing,Monster
Machine Attacker,Monster
Wind-Up Shark,Monster
Amazing Pendulum,Spell
Koa'ki Meiru Rooklord,Monster
Gagagigo,Monster
Gorgonic Ghoul,Monster
Neo Galaxy-Eyes Photon Dragon,Monster
Silver Fang,Monster
Marauding Captain,Monster
Mechaleon,Monster
Battlin' Boxer Switchitter,Monster
Raidraptor - Readiness,Trap
Tenderness,Monster
Scrap Factory,Spell
Secret Guards of the Ice Barrier,Monster
Goblin Out of the Frying Pan,Trap
Speedroid Gum Prize,Monster
Boot Sector Launch,Spell
One-Time Passcode,Spell
Genex Recycled,Monster
Sentry Soldier of Stone,Monster
The Immortal of Thunder,Monster
Windrose the Elemental Lord,Monster
Cyborg Doctor,Monster
Predaplant Ophrys Scorpio,Monster
Brohunder,Monster
Elder of the Six Samurai,Monster
Power Injector,Monster
Destiny HERO - Dunker,Monster
Howl of the Wild,Trap
Last Counter,Trap
Digital Bug Websolder,Monster
Linklebell,Monster
Wattkey,Spell
Showdown of the Secret Sense Scroll Techniques,Trap
Neo-Spacian Grand Mole,Monster
Galaxy Stealth Dragon,Monster
Mirror Wall,Trap
Fabled Krus,Monster
Cloning,Trap
Arcana Force EX - The Light Ruler,Monster
Fire King High Avatar Garunix,Monster
Risebell the Star Adjuster,Monster
Madolche Nights,Trap
Elemental HERO Magma Neos,Monster
Steelswarm Roach,Monster
Time Seal,Trap
Masaki the Legendary Swordsman,Monster
Performapal Coin Dragon,Monster
Dark Magic Expanded,Spell
Revendread Origin,Spell
Black-Winged Dragon,Monster
Traffic Ghost,Monster
Junk Synchron,Monster
Mystical Shine Ball,Monster
Rank-Up-Magic Numeron Force,Spell
Attack of the Cornered Rat,Trap
Number 103: Ragnazero,Monster
Number 66: Master Key Beetle,Monster
Whirlwind Prodigy,Monster
^Windaar, Sage of Gusto^,Monster
Neck Hunter,Monster
Cosmic Cyclone,Spell
Prediction Princess Crystaldine,Monster
Queen Bird,Monster
Conscription,Trap
Venom Cobra,Monster
A Hero Emerges,Trap
Guard Penguin,Monster
Harpie's Pet Baby Dragon,Monster
Switcheroroo,Trap
Goddess with the Third Eye,Monster
Dimension Fusion,Spell
All-Out Attacks,Trap
^Sadion, the Timelord^,Monster
Flying "C",Monster
Harpie Lady Phoenix Formation,Spell
Ninja Grandmaster Hanzo,Monster
Battlestorm,Monster
Strike of the Monarchs,Spell
Starship Spy Plane,Monster
Segmental Dragon,Monster
Beautiful Headhuntress,Monster
Last Chapter of the Noble Knights,Spell
Paleozoic Marrella,Trap
Baron of the Fiend Sword,Monster
Timestar Magician,Monster
The Warrior Returning Alive,Spell
Mystical Cards of Light,Spell
Deepsea Warrior,Monster
Mecha Sea Dragon Plesion,Monster
Number C73: Abyss Supra Splash,Monster
Star Blast,Spell
^Lazion, the Timelord^,Monster
Twin Triangle Dragon,Monster
Pandemic Dragon,Monster
Digitron,Monster
Winged Kuriboh LV10,Monster
Black Luster Ritual,Spell
Gadget Driver,Monster
Asleep at the Switch,Trap
Alinsection,Monster
Seal of the Ancients,Spell
D.D. Crow,Monster
Mecha Phantom Beast Megaraptor,Monster
Gandora Giga Rays the Dragon of Destruction,Monster
The Lady in Wight,Monster
Speedroid Razorang,Monster
Gemini Booster,Trap
Genex Ally Chemistrer,Monster
El Shaddoll Winda,Monster
^Thor, Lord of the Aesir^,Monster
Armored Kappa,Monster
Rabid Horseman,Monster
Blessings for Gusto,Trap
Tyrant's Throes,Trap
Salvage,Spell
Dragonpulse Magician,Monster
Predaplant Dragostapelia,Monster
Wynn the Wind Charmer,Monster
Unformed Void,Monster
The Agent of Mystery - Earth,Monster
Fire Trooper,Monster
^Valerifawn, Mystical Beast of the Forest^,Monster
Resonance Insect,Monster
Elemental HERO Neo Bubbleman,Monster
Back to Square One,Spell
Mist Valley Executor,Monster
Invoked Raidjin,Monster
Destruction Punch,Trap
Sacred Phoenix of Nephthys,Monster
Giant Axe Mummy,Monster
Mekk-Knight Orange Sunset,Monster
Chewbone,Monster
Star Seraph Sword,Monster
Kozmo Farmgirl,Monster
Swift Samurai Storm!,Trap
Assault Dog,Monster
^Goldd, Wu-Lord of Dark World^,Monster
Kagemucha Knight,Monster
Trap Hole,Trap
Infernity Force,Trap
Assault Mode Activate,Trap
Bujincarnation,Spell
Evo-Branch,Trap
The Resolute Meklord Army,Spell
Stonehenge Methods,Trap
Key Mace,Monster
Tsukuyomi,Monster
Soul Transition,Trap
Geomancer of the Ice Barrier,Monster
Revival of the Immortals,Trap
Pinpoint Guard,Trap
World Legacy - "World Armor",Monster
Exhausting Spell,Trap
^Tyr, the Vanquishing Warlord^,Monster
Life Equalizer,Trap
Saber Beetle,Monster
Security Block,Spell
T.G. Wonder Magician,Monster
Psi-Beast,Monster
Giga Gagagigo,Monster
Heroic Challenger - Double Lance,Monster
Warrior Dai Grepher,Monster
Thorn of Malice,Spell
Karakuri Ninja mdl 919 "Kuick",Monster
Speedroid Domino Butterfly,Monster
Photon Slasher,Monster
^Akz, the Pumer^,Monster
Wonder Garage,Trap
Senju of the Thousand Hands,Monster
Summoned Skull,Monster
Compulsory Escape Device,Trap
Mystic Swordsman LV4,Monster
Humid Winds,Trap
Number 30: Acid Golem of Destruction,Monster
Dragonic Guard,Monster
Honeybot,Monster
Aqua Dragon,Monster
Ghostrick Renovation,Trap
Ancient Gear Howitzer,Monster
Stand-Off,Spell
Tatsunoko,Monster
Featherizer,Monster
Swordsman of Revealing Light,Monster
Elemental HERO Ice Edge,Monster
Dark Contract with the Witch,Trap
Power Invader,Monster
Fluffal Octopus,Monster
Hieratic Seal of the Sun Dragon Overlord,Monster
Machina Armored Unit,Spell
Galaxy Worm,Monster
Flower Cardian Lightflare,Monster
Nightmare Scorpion,Monster
^Gragonith, Lightsworn Dragon^,Monster
Number 34: Terror-Byte,Monster
Lucky Iron Axe,Spell
Contract with the Abyss,Spell
Red-Eyes Zombie Dragon,Monster
D/D Vice Typhon,Monster
Wall of Ivy,Monster
Kaiser Sea Horse,Monster
End of the World,Spell
Gravity Warrior,Monster
Pole Position,Trap
^Bixi, Water of the Yang Zing^,Monster
Bujingi Centipede,Monster
Gravity Lash,Spell
Convulsion of Nature,Spell
Mekk-Knight Blue Sky,Monster
Red Dragon Archfiend/Assault Mode,Monster
Iron Chain Dragon,Monster
A Man with Wdjat,Monster
Spiked Snail,Monster
Izanagi,Monster
E☆HERO Pit Boss,Monster
Stray Lambs,Spell
Desrook Archfiend,Monster
Gagaga Caesar,Monster
Performapal Parrotrio,Monster
Deal of Phantom,Trap
Blackwing - Kochi the Daybreak,Monster
Genex Undine,Monster
There Can Be Only One,Trap
Super Quantal Mech Beast Grampulse,Monster
^Blaze Fenix, the Burning Bombardment Bird^,Monster
Trickstar Light Arena,Spell
The Beginning of the End,Spell
Lunalight White Rabbit,Monster
Armed Dragon LV5,Monster
Island Turtle,Monster
Copy Plant,Monster
Quick Charger,Spell
Arrivalrivals,Spell
Spellbook of Judgment,Spell
Grave Squirmer,Monster
Diamond Duston,Trap
Mythical Beast Master Cerberus,Monster
Grapple Blocker,Monster
Abyss Actor - Funky Comedian,Monster
Batteryman Industrial Strength,Monster
Artifact Scythe,Monster
Darklon,Monster
Igknight Squire,Monster
Ominous Fortunetelling,Trap
Amazoness Village,Spell
^Bi'an, Earth of the Yang Zing^,Monster
Golden Flying Fish,Monster
Level Limit - Area A,Trap
The Phantom Knights of Wrong Magnetring,Trap
Tenacity of the Monarchs,Spell
Magical Cavalry of Cxulub,Monster
Numinous Healer,Trap
Icarus Attack,Trap
Magical Explosion,Trap
Shaddoll Core,Trap
Rebirth of Parshath,Trap
Time Machine,Trap
Blue-Eyes Shining Dragon,Monster
The Fabled Catsith,Monster
Hibikime,Monster
Armored Zombie,Monster
^Aztekipede, the Worm Warrior^,Monster
Mermail Abyssocea,Monster
Arcana Knight Joker,Monster
The Hidden City,Spell
Number C102: Archfiend Seraph,Monster
The Agent of Judgment - Saturn,Monster
Fake Explosion,Trap
Light Spiral,Trap
Shinobaroness Peacock,Monster
Amazoness Onslaught,Trap
Fire Lake of the Burning Abyss,Trap
Great Spirit,Monster
Stardust Sifr Divine Dragon,Monster
Corrosive Scales,Trap
Treeborn Frog,Monster
Parrot Dragon,Monster
Healing Wave Generator,Monster
Trap Reactor・Y FI,Monster
Dice Jar,Monster
Asceticism of the Six Samurai,Spell
Explosive Urchin,Trap
^Hebo, Lord of the River^,Monster
Ignition Phoenix,Spell
Xyz Override,Spell
The Phantom Knights' Rank-Up-Magic Launch,Spell
Time-Space Trap Hole,Trap
Spirit of the Mountain,Monster
Mine Mole,Monster
PSY-Framegear Delta,Monster
Lucius the Shadow Vassal,Monster
^Musto, Oracle of Gusto^,Monster
^Jenis, Lightsworn Mender^,Monster
Edge Imp Cotton Eater,Monster
Buster Gundil the Cubic Behemoth,Monster
Wolf in Sheep's Clothing,Trap
Boo Koo,Monster
Chronomaly Moai Carrier,Monster
Ojamatch,Spell
Next to be Lost,Trap
Sylvan Marshalleaf,Monster
Catapult Zone,Spell
Graydle Eagle,Monster
Heraldic Beast Leo,Monster
Smashing Ground,Spell
Binary Sorceress,Monster
Crystal Raigeki,Trap
Jurrac Aeolo,Monster
Block Dragon,Monster
Junk Puppet,Spell
Guardian of the Labyrinth,Monster
Divine Wrath,Trap
Gravekeeper's Curse,Monster
Hammer Shark,Monster
Masked HERO Dian,Monster
Ambush Fangs,Trap
Abyss-strom,Trap
Falchionβ,Monster
Assault Slash,Trap
Fossil Excavation,Trap
Spikeshield with Chain,Trap
^Reeze, Whirlwind of Gusto^,Monster
Fire Hand,Monster
Rare Metal Dragon,Monster
Legacy of a HERO,Spell
Levia-Dragon - Daedalus,Monster
Toy Magician,Monster
Giant Orc,Monster
Buten,Monster
Blue-Eyes Chaos MAX Dragon,Monster
Duoterion,Monster
Non-Fusion Area,Trap
Fox Fire,Monster
Pendulum Call,Spell
Hazy Flame Cerbereus,Monster
Void Ogre Dragon,Monster
R - Righteous Justice,Spell
Common Soul,Spell
Pendulum Impenetrable,Spell
Panther Shark,Monster
Aromage Rosemary,Monster
Coach King Giantrainer,Monster
Evo-Force,Spell
Immortal Ruler,Monster
Snow Plow Hustle Rustle,Monster
Inherited Fortune,Trap
Hexatellarknight,Spell
Cyber Larva,Monster
^Lich Lord, King of the Underworld^,Monster
Skull Red Bird,Monster
Vylon Polytope,Spell
Raidraptor - Rudder Strix,Monster
Mist Archfiend,Monster
Fantastic Striborg,Monster
Number F0: Utopic Future - Future Slash,Monster
Assault Counter,Trap
Shien's Smoke Signal,Spell
Gishki Diviner,Monster
Gottoms' Emergency Call,Trap
^Dreiath III, the True Dracocavalry General^,Monster
Gishki Mollusk,Monster
Spirit Message "A",Spell
Card Advance,Spell
Gamushara,Trap
Triamid Dancer,Monster
Shining Hope Road,Spell
Punch-in-the-Box,Trap
Aqua Story - Urashima,Trap
Earthshaker,Trap
Give and Take,Trap
Trickstar Lilybell,Monster
Dinomist Brachion,Monster
Superheavy Samurai Warlord Susanowo,Monster
Claw Reacher,Monster
Rank-Up-Magic Limited Barian's Force,Spell
Frightfur Wolf,Monster
Divine Wind of Mist Valley,Spell
Wind-Up Knight,Monster
The Fountain in the Sky,Spell
Toon Masked Sorcerer,Monster
Subterror Guru,Monster
Batteryman C,Monster
Imairuka,Monster
Harpie's Feather Duster,Spell
Darklord Nasten,Monster
Fire Kraken,Monster
Scrap Dragon,Monster
Elemental HERO Wildedge,Monster
Genex Spare,Monster
Pride of the Weak,Spell
Windwitch - Crystal Bell,Monster
Eye of the Void,Trap
Fusion Fright Waltz,Trap
Dark Magician the Dragon Knight,Monster
Pragtical,Monster
Summon Sorceress,Monster
LaMoon,Monster
Horus' Servant,Monster
Genesis Dragon,Monster
Samsara Kaiser,Monster
Fatal Abacus,Trap
Rider of the Storm Winds,Monster
Shiranui Shogunsaga,Monster
Danipon,Monster
Legendary Magician of Dark,Monster
Shifting Shadows,Spell
H - Heated Heart,Spell
Salvagent Driver,Monster
Queen's Double,Monster
Kyoutou Waterfront,Spell
Needle Wall,Trap
Interplanetarypurplythorny Beast,Monster
Earthbound Immortal Ccarayhua,Monster
Ritual Beast Ulti-Kimunfalcos,Monster
Crystal Beast Topaz Tiger,Monster
Malice Ascendant,Monster
Mecha Phantom Beast Warbluran,Monster
Ancient Gear Cannon,Monster
Autorokket Dragon,Monster
Tomozaurus,Monster
Gravekeeper's Ambusher,Monster
Yashiki Warashi,Monster
^Ryko, Twilightsworn Fighter^,Monster
Wheel of Prophecy,Monster
Advance Zone,Spell
Speed Bird,Monster
Acrobatic Magician,Monster
Return of the Doomed,Spell
Lunalight Black Sheep,Monster
Red Reboot,Trap
Amazoness Fighter,Monster
Blind Spot Strike,Spell
Forced Requisition,Trap
Underclock Taker,Monster
Colossal Fighter,Monster
Leo Wizard,Monster
Urgent Synthesis,Spell
Destiny HERO - Celestial,Monster
Brotherhood of the Fire Fist - Bear,Monster
Stealthroid,Monster
Black Brutdrago,Monster
Number 93: Utopia Kaiser,Monster
Sky Scourge Norleras,Monster
PSY-Framegear Epsilon,Monster
Thunder End Dragon,Monster
Geargiarsenal,Monster
Ancient Brain,Monster
Binding Chain,Monster
Genex Doctor,Monster
Infinite Transience,Trap
Spirit of Flames,Monster
^Morphtronics, Scramble!^,Trap
Diskblade Rider,Monster
Ghostrick Alucard,Monster
Dinomist Charge,Spell
Kryuel,Monster
Pop-Up,Spell
Abyss Actor - Curtain Raiser,Monster
Dragon's Gunfire,Spell
Phantom Hand,Trap
Odd-Eyes Fusion,Spell
Black Luster Soldier - Envoy of the Evening Twilight,Monster
Red Sparrow Summoner,Monster
Burglar,Monster
Roc from the Valley of Haze,Monster
Laval Phlogis,Monster
Phantom Dragon,Monster
Fish Rain,Trap
Worm Drake,Monster
Boogie Trap,Spell
Psychic Soul,Trap
Shine Knight,Monster
Man-eating Black Shark,Monster
Disdainful Bird of Paradise,Monster
SPYRAL MISSION - Rescue,Trap
Octoberser,Monster
Frontline Base,Spell
Rose Tentacles,Monster
Prevention Star,Spell
Kojikocy,Monster
Thunder Kid,Monster
Kinka-byo,Monster
Blue Dragon Summoner,Monster
The Phantom Knights of Cursed Javelin,Monster
Symphonic Warrior Synthess,Monster
Gem-Armadillo,Monster
Terminal World,Spell
Dark World Grimoire,Spell
Destruction Cyclone,Monster
Mirage Tube,Spell
Dancing Fairy,Monster
Phonon Pulse Dragon,Monster
Light Effigy,Monster
Gouki Twistcobra,Monster
Mutant Mindmaster,Monster
Blood Mefist,Monster
Tradetoad,Monster
Brain Jacker,Monster
Dark Hole,Spell
Red Dragon Vase,Spell
Mist Valley Apex Avian,Monster
Mekk-Knight Avram,Monster
Korogashi,Monster
Wind-Up Factory,Spell
Number S0: Utopic ZEXAL,Monster
Sky Cavalry Centaurea,Monster
Venom Burn,Trap
Armoroid,Monster
Horn of the Phantom Beast,Trap
Stellarknight Alpha,Spell
Bug Emergency,Trap
Ookazi,Spell
Performapal Sleight Hand Magician,Monster
Trap Dustshoot,Trap
Performapal Revue Dancer,Monster
Cybersal Cyclone,Spell
Sengenjin,Monster
Shield Spear,Trap
Leghul,Monster
Leeching the Light,Spell
Hazy Flame Peryton,Monster
Needle Soldier,Monster
Paleozoic Eldonia,Trap
Marmiting Captain,Monster
UFOroid Fighter,Monster
Tornado Dragon,Monster
Non-Spellcasting Area,Spell
Apoqliphort Towers,Monster
Fiend Kraken,Monster
Subterror Behemoth Dragossuary,Monster
Barrier Statue of the Torrent,Monster
Bug Signal,Spell
Ceasefire,Trap
Fear from the Dark,Monster
Kurama,Monster
Batteryman AA,Monster
Crystal Beacon,Spell
Senior Silver Ninja,Monster
X-Saber Axel,Monster
Wall Shadow,Monster
Penguin Soldier,Monster
Igknight Cavalier,Monster
Return of the Six Samurai,Trap
Lightray Daedalus,Monster
Balance of Judgment,Trap
Dragunity Primus Pilus,Monster
Cyber Dragon Core,Monster
Union Rider,Monster
Blowback Dragon,Monster
Giant Rat,Monster
Just Desserts,Trap
Dr. Frankenderp,Monster
The Monarchs Stormforth,Spell
Blackwing - Steam the Cloak,Monster
Flamvell Counter,Trap
Mermail Abysshilde,Monster
Hand-Holding Genie,Monster
Pitch-Black Warwolf,Monster
Galaxy Knight,Monster
Gogogo Giant,Monster
Amphibious Bugroth MK-3,Monster
Burial from a Different Dimension,Spell
Wolf,Monster
Oracle of Zefra,Spell
Cannon Soldier MK-2,Monster
Masked HERO Anki,Monster
D/D Proud Chevalier,Monster
Magic Formula,Spell
Constellar Praesepe,Monster
Ape Fighter,Monster
^Twilight Ninja Nichirin, the Chunin^,Monster
Vice Berserker,Monster
Xyz Remora,Monster
Toon Mask,Trap
Double Trap Hole,Trap
Greedy Venom Fusion Dragon,Monster
Sealing Ceremony of Mokuton,Trap
Hammer Shot,Spell
Photon Veil,Spell
Krebons,Monster
World Legacy Whispers,Trap
Dian Keto the Cure Master,Spell
Blackwing - Tornado the Reverse Wind,Monster
Hitotsu-Me Giant,Monster
Otohime,Monster
Cipher Mirror Knight,Monster
Dark Spider,Monster
Full-Force Strike,Spell
R-Genex Magma,Monster
Zero Force,Trap
Soul Drain Dragon,Monster
Illusion Magic,Spell
